address,amount
0x1C2c7147A8e00CB77e07F85Df477E3C1ae2B32C7,1.00
0xcc7ae0d6fb895fd2c7b85d759347348e407061b5,1.00
0xEAc7c0EfD75DB8BF0c031B32a4693C1408EaA554,1.00
0xe2Ec5b4e8120BC317475850dE3E1E4D8feEFDf4f,1.00
0x41834E182C797302970944c595C0a0e332764E09,1.00
0xdb6e13546a3f5950015d038d5be7f22a3340bdbc,1.00
0x239c5EcB2EC813d238F82fca675D9b4eB177FA8A,1.00
0x3252a1A6DDDb41fFD50256f107531b3DB6A8C91E,1.00
0x2955433C29102D1E489b49Df48FF2afa015403dB,1.00
0xB32364D8438A179288aB462F071ba19E4aC75583,1.00
0xf64F170D2fdaf04185E41a30f236741bC213c804,1.00
0x7ACA88D735fBB1bb47dd05eA55AEB24B49CBc948,1.00
0xEA5A7CF6f0cC31e461633d9416f7A41Aa6cbc02D,1.00
0xEB8643915982B3C485756eE7638f0650A94058FD,1.00
0xB5d58B484ca80bf1D4F23d1422A771F78f31A082,1.00
0x1739843212b95c252d79b5FC8f53c6E638a45ED0,1.00
0xD15395cbb34DfC7085cd4A919b16dc9b4FDaB4a5,1.00
0x8b1Da8dFd2bE72d97D547996188F8b6E9046F2E9,1.00
0xe7cc0Ec9E4f8C839471eB55BBdF8967080609816,1.00
0x36c74Ca1E5066B0F17b3Efb7EeE4ef8FD180301A,1.00
0x9240E258FBe9E7ed9cF2E07D13e0C23c55C72b45,1.00
0xF975D8147A0d8b587690bb757B33027cF279C0D4,1.00
0xd98a857eb6270EB61d4b1bAeC956BAE6a7299fdF,1.00
0x88F4778751faC13107E83829bb4626D8a65b5A6b,1.00
0x5f2d3c70CF23f9e77890Fd6A2DE68b7088722d65,1.00
0x80f905db5f15cEE10A8B2B8d18c7ABE5FA2E385F,1.00
0x9FD7e843Ded7C931DAF895b676F85aa32D93A87e,1.00
0x8b1C6733030956C994e99F7C8F4D7c0d5F499EA0,1.00
0xa82ea495a81c6e1585d4219dae3edfd526f3d941,1.00
0xDFD06590a52d0Df259d2cdB2d069d0539D338278,1.00
0x270f201e65e43a14618af9b84a8176c52c06e583,1.00
0x327CC3c4b25712E57C577724Ca670c7B8c356358,1.00
0x48f7b366969b7d4f3b8a44b3fc455c10a78ce39f,1.00
0x652BE6ebBd446f0B8600a9115D8995cA4134e4D6,1.00
0xefcd6Bd5C453aEBF37af2D888688E5e89e2BC2eD,1.00
0x6000e57bA5eDFaB559F7951453463b8151480ff4,1.00
0x5eb98ce6baaaee0756dde40c1ca004ad1c9df041,1.00
0xc4a1784324b3c63e37fcc173e429f75e2506dd41,1.00
0x48515B0046850F64eA63A76B8C8d929b93267d16,1.00
0x17586908df41d1DC8539281846d6095E678D8734,1.00
0x293769166da0997DDf6e0c4C32337D279999bded,1.00
0xDd9BDe62CC319D4683326afB893068064aCFf377,1.00
0xf3aB5634130c96e6c18556B739d80AAeed404436,1.00
0xaD5aF178409116BF4DBB8A6FC0234ad574C13F2f,1.00
0xAC82534615C0EAc0F1808C254Bb0D4ccc24501aC,1.00
0xeda619068f7d6f69c5c9098316a17e43f8ffbf99,1.00
0x2033b9f1c931764a2c52ec7c52a265e60073b6ca,1.00
0xf0de6da61f15e35044e3be6979add15fd03bac9c,1.00
0x975e75Ef5C2Eb0800AB81ba20E53208a742b793f,1.00
0x4c410f5E104AF98819d7246cf0798a4F6722dd17,1.00
0x6216E7cba35aF0C88Ec9A6913824602bBc4e7907,1.00
0xCd7E2B09e1Ea94A097915b0749D5fE2C1D5D54f7,1.00
0xDC14007a1608e931857DBCE524f4C7C8e43eB662,1.00
0x2fbaaad5e55003fdcf46b942ca59ce98f3093797,1.00
0x9D06Fe09D8f7199F16B9a111bb5F5A1Eb1A250A5,1.00
0x06Aad993b93de076bA3a8533FaDeaAB87E6316A3,1.00
0xaa3a86785d5cbd26a421046a5171caa3d76e4ad7,1.00
0x5f8B00Da554abB0D6103Aa6bA17D45CC65ebaA01,1.00
0xcE9A9036A9Fd819Df708CD313B8ac954639e3B5A,1.00
0x65F3E1C07147f603F6a0f739748b2c4197ACa37a,1.00
0x01f8fcCaCDE06d9D1f4Fa7387160e5601ce8afaC,1.00
0xF67465F1ff86224Ff86F91dF90FA24aDc3314c08,1.00
0xcd44B3Ff9218aa60b97ae1451C75CA9308Fe0db8,1.00
0x032A9d0140407b98eCE715A941BfB32fe29D1703,1.00
0xa780cb2F5359bfa83731b2d49C1fC93faD7758a3,1.00
0x4ce5de0c8c076590b96b70e7e07bc6f465497b5e,1.00
0x55D155DB0cf180bd3304B9D0d5c236317dfddB7f,1.00
0x4140A9EEACD87E05e3675efcf236f32B463DD8fe,1.00
0x787e2F4FB22f40C920570B3ec55C98239632e4f6,1.00
0x469d1cE40D6CA584ADcdb8730c81cEd2801E614A,1.00
0xc20b4ff947e1ad006b61d3b3943fc7fef9d4cbb6,1.00
0x9e5931564f68D5E8A298231fB2108982ca247171,1.00
0x22239183507c58ca8ce0f5cdc9178bbb5cf376bd,1.00
0x75996Dc2857485504FA780cf54b5D430786e6e54,1.00
0xa281687f7c958455e6d5719167b584c8901517b4,1.00
0x590f36e0819d9FF056041CDe9E9e44F3eA5Cd745,1.00
0x4897C23670C8306D88f141d4642Cf2c4D5bCAD9b,1.00
0x0b24cbC97F8B736adBB22e731b16431BfD088D38,1.00
0x4e58c576b5a694b238ec876dec4560c1b67ba59b,1.00
0x7dC365147E8AFDCA5ddD79C7630818aDa5643f34,1.00
0xDAEC7DD1BeFBbC315bC5c44f426a2b7bBBfb2a06,1.00
0x743dd39E03eAD2ED5DCeF540C0d1B05C52d2E1DC,1.00
0x85223a923896656f64c64e2864228c8e0B0c5fb5,1.00
0x9Def02B334DdB6f81E8791e55685ed3d73b74DB5,1.00
0xc0641499d109b66d687700d642f476a346acad6c,1.00
0x6fB6ff71fCa0215a2E08A2aDA6C8688AB4596030,1.00
0x278aC1DAcc6F25D62bE36474e5b059E4252516EC,1.00
0x1ff58392be1df92cc186aab3f7de71ea78066ea9,1.00
0xacAe85dD836210b9740CFe1e3fd044116180fe92,1.00
0x951Addd349168a62c08a6bf687303E2e0683B7EE,1.00
0x6466b6526F1Cb0b5148f19E14aa287934eC39D7e,1.00
0x091D9057cbAe623a12eA6460AC8473ad92033f66,1.00
0xDfDd4E4d869b17d4F39dd492130F9E4b5343B1e8,1.00
0x24F2dCc8d0a283f5a6Ed1efC1816C4cB39472CDc,1.00
0x98d4cc7bfe6fbd935ce8fc48a97fffb4ab0cbe2c,1.00
0x01B8394b780912D986E3e4FA78a6F9105874A94a,1.00
0xC160686D6804A55dae4145eAE511E759a8C55c84,1.00
0xBDCeCc62509EB48A9681Ff5C7f1c82AD1a770251,1.00
0x4E2FDCCb87B7244dA954E1d6a3dCDE0C6A1e71AB,1.00
0x2835a24A258AB62D4C194728183e769868d9Aa3a,1.00
0xf167fc6429d113a25c591f36620fda6770293606,1.00
0x7113e120E3144d4Ab6d96756352F4e9937d7308b,1.00
0x430E9B414f26F4A615e32b9a4cc9BC7212E9774F,1.00
0x5988fb3035067EC875F762b5a4B0282A37Ca59B9,1.00
0xce33781e7eadf6b64b4b07ee262120e64b1e7d3a,1.00
0x7D6442460b6E4f4152b31840C3a30a0ba6E27D91,1.00
0xaa804b365417411a0eb6cff8a3036bde823f1abd,1.00
0x2Ed4eFa8d05CC76cE32Cb2618Ff29993A1B9927C,1.00
0xf6f0596f3c2d0455d2183881ca1dc0e7d8eef302,1.00
0x41Af75f18abB3486e8C0c1bD7C52d7939CcC6Aec,1.00
0x69D89456f7a57327405F04590FD7A878dB6EddD1,1.00
0x9c3A7B80D3A84C2421B2aA9D167951C7B1E48cAb,1.00
0x35CE7b26A01F16A89d165b18Ed32A032F18053f0,1.00
0x82356c12125B5FA74C9dB2ede22266665d03bB0D,1.00
0xfb3ea726C63eC902959E5a8e0381E18FC83346ef,1.00
0xEa284C4Df2D76a3E386eDBd2D6c580716618BfEb,1.00
0x1435eb7489063cbd52ecc3040ddbbebe8f210ca1,1.00
0x1434C3211061DfD2f56d17BEf4fF84c36286fD55,1.00
0x07b17e7a474dc4ce7c521795a240573b28d007fe,1.00
0x7ee6fe05b0a46750bd948b64f9e8502c57c8f88e,1.00
0x3612c465f6ed982bAAeBf9989C1519e718935703,1.00
0xF012A0489e8496BfEf730eD85eaDBced22dac395,1.00
0x0ab32e9626f420ca2f02eb87f2f96d0212773c9f,1.00
0x4D15e54367728E9d491Bd9E1D65c8cC5B37EAb39,1.00
0x9428cfd38e5387b869da0e7dd058b5d7ba9ca3bd,1.00
0x44B866aCD51dC162E2B2e8F5bd4cA8fae6e6ADFb,1.00
0x5078489Cde44EC13993Cb2A1B95f115E6f3332Bd,1.00
0x7f65187BA6cE995B1A733C942761a0183BD2F3E9,1.00
0xd3875e6CDf315880368F25133fdE8B89a16402A5,1.00
0x1D2b47BA7ddb039e7fc54E8F19e018DCac39946C,1.00
0xeA0A703E12d57171E02699eeA2bc4950a81e2e06,1.00
0xd581404E22C254E864EB07b179219d5aa85e2C5B,1.00
0x5289FBBb9384B86756a9Dadddc3642cc222D30f3,1.00
0xb77c81362AcBa9F6Da11867740982FD9622fA926,1.00
0x7408281Da3f1C694682d90f199af58e0C7C08Fd2,1.00
0x49b381ca1634e24BFAC79e73b94e9D5c8F2eC5Ec,1.00
0x584b7Ffb2Fc66a7A5E61a42440b6B948c1f169c6,1.00
0x4f4a6a53151069571b0b7d9c38e933dc586f2ee4,1.00
0x76ae0Ead4b83C2507E8a8807838fc07F9DeFd1Fc,1.00
0x04e8c6f815fe35Ae9ACBaafFCf5dc23e5eE6e77f,1.00
0xCfF27E2A3A12d2d9295A4A05d6471e33c71fBaf8,1.00
0xaFAFDC1f84217A51356F388D40b6DEb036695F84,1.00
0xfCB0F4AB236C29A9d0393E9a28AcFC904aAe1BD2,1.00
0x6EC0D0589762b313E56E516eb8edfc0a67Efbef8,1.00
0xCBAf57DCa87113f3eF99a5E3bcB8d9625280B664,1.00
0xb6EbED8ca2Aa7207bE6e889E86d5F065B6472375,1.00
0x3C8719D1C5f469876F4E82Be2202cC3f5aa94a6C,1.00
0x0940e22952058ccb519ee1b529aecea37cc52956,1.00
0x70FA38C08d55CB775f863FD1515784dc79907062,1.00
0x15fea583cb83669be4826d56a5174f88e81b3a66,1.00
0x3E25b34E0b5738e4bc492FBc8949B01A44C174aB,1.00
0xb6dc820134b48b491fbb0d8da24aeba122b59787,1.00
0x801889411b2ed4dbf24563cf88d9a0f81405baf2,1.00
0x949D888f551171Cf4a386591A37022D96f552df1,1.00
0x5E16a4b7522A45B48b9276c116e45D2b569f7C92,1.00
0xfd04796e64d93ab1898ad68b1b9dd761f082ae11,1.00
0x82f30Eb75b875206ba4fd2cd561b6906782162f3,1.00
0xb003b2245eBDe18F8cbBFD0c48f46a5a62140Ad7,1.00
0xa71E6aE52384647be153714695A88009013Ca595,1.00
0x8444FFdD0f60F94F30BCb5Cc37911Da541AB2AEa,1.00
0x62b03AEC74e9255F6613108fBbe4F9963ADE45be,1.00
0xae980c656aff0ffd53ea03779d809337a2cbadfc,1.00
0x827d74B6fe23339Bb43a4BDd6671314C1945B27a,1.00
0xCB2ccdCA8ff0739cb329B0fBC2E7b8Cc0EFEC180,1.00
0x6486b301b830b452068b87fc2c3f285977ee77dc,1.00
0x6c6D20357C0F560ea22Ec8709a06c1D0Ef316B71,1.00
0xBC2C247fb538172c1F056A09Fbf0446A83A6FF9c,1.00
0x694596CBe5F2Db68c01bA6B49E0BfBb3559Fe83c,1.00
0x12e88cfA0D326255D352f3177AA5758D971BCb67,1.00
0xF9cF68317c33905d80A2D34bCC801A81FBD00a1F,1.00
0x2E4D3B5A9dEa60D76cbe70A36E2977374792Bc52,1.00
0x50061a395d96FB3b5c5432fb8bae0242065729a6,1.00
0x4B1309e1aD68cc37a41A57ab7ddfEc2f0450E77c,1.00
0x846c56a77F0FABA51Fc666Df486FBbCa61062E9E,1.00
0x3dB89736809a0A41C4bD5A5FD3e3654cf0fe25bE,1.00
0xef5d093e80830e332E185290f2d500A9bf63CC7c,1.00
0x660c479c49866A4DA224F394830B64922c32509E,1.00
0xAd98244b00362b2674582b7D496EAbc01802fe0F,1.00
0x76292e5504B0B6A6A71F8a1d4658fc84a55061cd,1.00
0x010a9567A562bdba4746aFCe70cB75024c61B92A,1.00
0x46A778011603F6838301beEd214680e4f813d740,1.00
0xa53ad5eC3315Af439D494E66D265da72606A5C00,1.00
0x28E97Ac07140F738cA814021ab3fD12643bB0cF2,1.00
0x698986af4e9257f56D81147D37C865e4d42dB983,1.00
0x924f7E36a510668Ab3AFa709DD2596ac8E35444E,1.00
0xDd4Ea16Dd1eae919Bb9Cb7D1a43cC6Fe0fFA1cb5,1.00
0xcC461D26C3C7f25467E1Da210082EFCA56b43214,1.00
0x53a9eac35ec2f22542464f9c6243ea8d5f554152,1.00
0x7b4e30504df39a234c9238106038a6e3446f66b6,1.00
0xbe48266ae78a20ebbb72afd5817a1900fe8958c3,1.00
0x1816768305057E4A7b49Ac59142546B402482b5F,1.00
0x9956c873b66AB00C13C517587B0CCE2Dc5fE1e3a,1.00
0x7ffc59779583f2b1aBd41A1C730b84c41D8D230a,1.00
0x784de80ccbd7861bf26beed204fce17eb03f5529,1.00
0xF561c7452544b1f6386c82F22F0a38de039F43CE,1.00
0x86145ffee2202700c781733db4411dfb73c40e28,1.00
0x51897feE7Fb9b91fd2DEe2DC83bbAE7597e78e4d,1.00
0x64044893798AB53AfdDc8C3957595FDaeADaC545,1.00
0x8bb0Eb17BB14108ade1DE55cc5848246761E7Fec,1.00
0x48Ee5343DdfCE5e6024E4eA41ffa0AF96CE280AD,1.00
0x6052223278f9ea3524dc7e736b61c525aca1ac3d,1.00
0x7787b390702b7cb1eae3c5927f750d87edf23ceb,1.00
0x8f14642a589c0e90559895d74c31b39af2488fc2,1.00
0xEb1c4340021DD340642857b429e2328F1E3692ad,1.00
0xFc670F65406aC69f1A8fdeA9d90E4805b1fac1BC,1.00
0xf2e1B88d146E266789F58004eA8762E02c3a0b80,1.00
0x088A87a417FC65b3E5aA4f93155E1c44d865DBa5,1.00
0x9ff6351BD2Dd6F15cFf1011cC8d5cA142eCf2603,1.00
0x5E2CFB99961EEBf789F69AB8F1Ba4a9cA3A2DCe6,1.00
0x31daa1f97a97ff7fe15f342bbfcfa3d2bf322e08,1.00
0x1F0B32d0b08C276376Be3ce95C0Ad9e3EB8f886d,1.00
0x6Ef9e9031AC614D97CFf41F8DaC0175B3F3C2d7C,1.00
0x56349926348e6404d4E6e16Bd42134A807899697,1.00
0x19E03d82420C10dB0f47DB1B545aA6Aba9B0aA0f,1.00
0x525e0D9275909B1B8C033C092452620daFbed530,1.00
0x2F4a42E39AA4b226fD4ffcBe924fb2805f773FD5,1.00
0xbdeE62F83E2A89982c5c933A05E2FFa80107fE90,1.00
0x97764cBb0272C4f4Ae64C3F38DA8E9797a17D3ac,1.00
0x0216cF8DD337E9dB69d340b5E7C53C06f527a3aA,1.00
0x6f369A5d823Ccf06C8373cE1abE385c513f6E7F6,1.00
0x0313d962ccfe647d0d338d8d1b9c966389489b2f,1.00
0xa9263BFD8bC73f991DE1B83b704EABFd46F3a14D,1.00
0x194ACf74Cdd82822b5EC311706c42EcE728e8da0,1.00
0xaa593bfB434ADCAD6c7fDE33C8D8EF8060E9e023,1.00
0xac7e7C0F3eDf11533011b8a4d8d60Fc41dE2714e,1.00
0x789FF2Ec19873B6C4dCBcF980eB0f66310EE021D,1.00
0x86c1c15f50914fd2ecff4a71e1eb818eaa7666d0,1.00
0x5a2557d1353f47469bb36f41f7df9d798d599545,1.00
0xAA678e7Ca0418E631d39Fa36ca1303aF40415A04,1.00
0x92d2427e1eFe7d36a94eF843BBE2B2e2D63E84dA,1.00
0x35f2aEBB66F543eB864CeD9d7C99e10258D82585,1.00
0x8bf7413b260561462eEE0Dd169c873467c041C4F,1.00
0x92BD2De03671576bCa10785505bdE76cA7ddf493,1.00
0x5688B079DC758d3ebCC385CcD63d1687cf8E1d66,1.00
0x78278ee2c1f92fcbcb89baa84c9ebce6cbcc0a18,1.00
0xE9bCc1Aa30574D10459bD75f44cB38e7b3DB007F,1.00
0x54447801562185eD4855d35bE51d116422D7BA1A,1.00
0xB60782446C24ec4C54a75E38a8BA6A07C2796BBf,1.00
0xD30bd55445EDdA8Bf0a232a36972aa8C8d93Edd0,1.00
0x136d4a2f16d3bd52c00f00fcb3f28dfb8b9d499d,1.00
0xAE91E90ae3c27609b4De2Ab8910d7fCc7D79E876,1.00
0x2aa02B476116D3eEE95A358ec8e5D69679aD07b3,1.00
0x48842317C31f6709b0E733e2FeABACeECdAe30bF,1.00
0xe980685F0776d3F7Ab047D396E1e2a7A1470953E,1.00
0xb607bd8D57fda65c0D861cf6775DaAfC9eEB549c,1.00
0x507aAf570607ffBee64ced11A737fe815cE755d7,1.00
0xC6D90652B217bc6510a51a503AA10722D2adC86C,1.00
0xE0aAc2E4f0dD2De51551C084DAbEb6851773bf51,1.00
0xc1461C8156F560D79629bF3eBC0f18763291b546,1.00
0x5E8192726B73c6A7f2D993B1500eF685f68f184b,1.00
0x9a0649C72d5E864Acb036c207E68398F00364457,1.00
0x829E549A03911826277DA6696820b15c6d5f8Ff0,1.00
0x60629134F7FE198Fab08C14e466283396EC314dd,1.00
0x0212F2eAFC0Ecd5427c3bE43B0869D8BaC9f3943,1.00
0x2856f7F64280FcFF96E94c87e8aE3591FE747E88,1.00
0xa13897026D96069acFd519718cA6e8Cd2D58351B,1.00
0x432C32E8bFD525A8929C14222906BBcA7033d424,1.00
0xA450a70b9F8811539C48977B5101F2E4C982a6c0,1.00
0x94572da53f6b437E7366DaAA4F3BAC9c353833Fc,1.00
0x7ff562E90E4b46FfCf929818428C1b6De42Af981,1.00
0x72fb57f025bdcc64e7ae2aa7cc364eabfdf49fa5,1.00
0x696DF458522B48a8f701910e06daB7a774852c69,1.00
0x3e89c0e5b87c3e67c5a96b800ec114f7b9b37e95,1.00
0x9354434b543964F2CFB2a7330DfB1B610397aDE1,1.00
0x346983F6db343163079Fd5fA8928BDf57e223CE9,1.00
0x1fb41C9E0CEFED7B533B32B4365b56C966199CcB,1.00
0x67DC522d04A671B87Ad4C7C8b972f3477A722516,1.00
0xF39734B378F304B9FAcAc628dD9E0965Ee382fec,1.00
0x670286604F230280E4fF2b6fA329f9a30CAD1eb9,1.00
0x5693d8dbd4ab29a368fc1258800aa85478dd8b95,1.00
0xc490a20872942744c4ea224edeef0afcb101acd6,1.00
0xe44f12a3187CF1e35B079770FCA1C05dC7504c26,1.00
0x9Ce1a39302D72861F7A4E6D77D5E344B1Fc3F378,1.00
0xe98bBf55F3E11B0439d6263F596B30d401455a31,1.00
0x6c557Fceb0Cec257E37Fc44a55680DC3A3E14ABB,1.00
0x096439A5B64F9e007Fcd6ceadDfAf51C76530B68,1.00
0xC5a9C41f337840200AF876d1A6c243CBd07c3032,1.00
0x129fb51B9f29Aa12248821e949e9EaDAbB25F2b7,1.00
0xdcF1CD0ab0454082b0951927b81Eb25b40ecf7e2,1.00
0xa7c9f775b6e14c290de08e577756986785625639,1.00
0xbFe9Eb6F63382E3804f3dB8e089E4B3CDE9ED6FC,1.00
0x2b5572dB902f28d6ec788e271E43Bea9D913dC4c,1.00
0xECE73eD07F77bbe824EA2eF9E532c4749De2c043,1.00
0x5F33EF816f55D6A901BE6731f7C339F992743AE7,1.00
0x3aB124Cf9a9f50145E70062b9857cBd200891784,1.00
0xc3d72168a8cA005c731BA12568B95b1C7804dC8E,1.00
0xfE95938Ac5898762313eC49376CA7346bc037D1F,1.00
0x8a7D6893e462465BBBD338CaE361a52e970A13C9,1.00
0xa481eD232A6B8aEAc921a83DCfda11C96615D46a,1.00
0x06C182Dc582C1E5FFCceB6CBD23024Ab33Ac8621,1.00
0x056380a5Cfdd13a463aF27325BaC2D566A7a2369,1.00
0x7e0b686E75255F5a13280F014384894720bDbbf0,1.00
0x8f32110C2a47205bB8a0EA1350D1aa80B6f5e640,1.00
0xC377C824D9FfDDB878cDe68bb199c5ab3cEfC2fA,1.00
0x910Ff64d0bcC15a8da66D0F0f3a33209eEBE6Eed,1.00
0xeDE0068d8D2c7ee1747C1a6EfA6955f21984BD14,1.00
0x661F4a0D3435EE70C7C2253e608EbD20dd24f256,1.00
0xDf1e17bF4ea2DDaE5c5beAdDf48FE9B25B3818C1,1.00
0xb8479e29376bb73043f765d321f5a55080ace0cd,1.00
0x6D2fc5AB11a511f5630fa446Eb0D181a6bad82CE,1.00
0x82fA4c193837487f4De9e9aDdAc57d9C30B65302,1.00
0xf42C30d039E22442c85cC8425961dEe57C2332bB,1.00
0x186B6D3d59953F24beC13453A7e4C6B149FdEd4d,1.00
0x0f027B6fA7eE6f1c727d958ac6a30E30C4AF5732,1.00
0x04D4c9c6F5984A472996402f6f61e45e8740aD6a,1.00
0x4c09Bc05850895eaF17D940CBCa0F16ADcd2Dd0c,1.00
0xa7f277D68AAE295E108946d7E3AC2fd8f169885A,1.00
0x4222dfb260d8E657F58ac333e862326A7684E2E5,1.00
0xf16c1061c84aECb525CC711EBd69aEe0f07D4cfe,1.00
0x278300C2a9044e5C539B73AA9C85d37bB4D998D1,1.00
0x0c764ec0c3d2b74dd864d1e4eed256f1b1375db4,1.00
0x170f5c0c1fad8c33f14a145aa5fa6421ec01efe7,1.00
0x3C00402A5BD6689a0Bd25863b81305636DeA3253,1.00
0x3cB7D25C607Ae4fe5350BFFCC5Ad9f63aEfd6e60,1.00
0x385BB00864E0e098a527C587803Dc8AC2D16e5e7,1.00
0xbB5C87Fd8831d24421b83226c57A54Af39F083ef,1.00
0x19A466883a2E04F43B08bDbf0742d711Eb90A38b,1.00
0x33Bb862ADC26779Ac52b567442AB230b545d8506,1.00
0xE453ba5AAC22Fbe7efFa9EE9055a315608c6a663,1.00
0x3c7cb009787c1be7f840265b962082c3683c0155,1.00
0xd001315415Ae2011a9C5D568ad25573840f0dBc3,1.00
0x57ebeA4B9a0890a57863f621f6bB3B86469BFD2f,1.00
0xbde62eAa775daDd76A3b7d54915F613593D05772,1.00
0xd4D0F4674b5b18fB7c9860D126094c5680187B0c,1.00
0x6D21653ff055186a94c1a7D3947790683B6E5fdf,1.00
0x6F882d627f07dcF09fB4bc11F685eb3d7Ef81599,1.00
0xAcf62fb6D0081C243689d8E6634E912D7794aba7,1.00
0x41551975742CDD1C488C2C207408505D9A342bBb,1.00
0x831cf0a7237fa0ba269dc0e8d2713d3405a239a5,1.00
0x5F2A456b329Ba102EfCaBAf847CaF66418bFD3f7,1.00
0x3A3AeE6f89EF3092ab4083978e9658A0C8638D23,1.00
0xcD12eF6915e32a6ebe402e2644C08dE1051a9e61,1.00
0x832172bDc0fdAf999a46801B8adf2748c15aA336,1.00
0xFc716d7F32A1Ee4A18972B535cFa3F2F513f88A6,1.00
0xf1Db0F6512e1E8F4D4c7a055cA3149C4A15a7E99,1.00
0x581Ad9626642942BE7558d56f69FD93d6eA834aa,1.00
0x2FBa1C88dB9964B6f422b9664272bCc3C14e8D73,1.00
0xEdE540acC373a8E81489A22a3Abc3a7e873B9A42,1.00
0xEB67A19D87138400918942668f7835649672ae16,1.00
0x557b5a68C378B2460cA2c60C2E8A334919523501,1.00
0x9EAE9901374eA055E894e67d1f7166BCa3212A27,1.00
0x816f37f892ED813c84DF5bF2b0e730C94F8b3C53,1.00
0x01CBAaA68C89DE26cbf8133597e3C02D3CC9b089,1.00
0x3eace865f6fdabdf6d5b334d968f698b4cd7aa28,1.00
0x10c35B91cdb4dAE6a0D2fA28a04f70BA3556A560,1.00
0xcE71536ab662e73972fc4Ecc1F84E910426b62f2,1.00
0x46C81E56a414ae21fe0AF14cB89C5030CB0E96Fc,1.00
0xE2615C38323a9dad6964743129A8235462da86df,1.00
0xb5Ec1b102Ad3967eD5fc0977E72f180F3feEA414,1.00
0xB878bBb1844b3790840F994dCB017A93473D0184,1.00
0x55C2238726bB0C37A9C05b26BC07633A7C454675,1.00
0xc4e515484ba309b4cA4655c39BE64646676D87a2,1.00
0xaa5DFf05344Df267BD4A0F9443a7c3017d6DC82d,1.00
0xff65ed4b099eb71b242551addfb905f5231d7b40,1.00
0xe0592729B5Bc77DC75020DFA81461d486aB0DbE8,1.00
0xee28cd9e4bb759cc0e5fc6128bc0253d24659b8c,1.00
0xD07ce662089198B740a6797F37E002e6e56C2e27,1.00
0x5855f43f689F53b3cFD8620F5c8780b0Cb1580cB,1.00
0xf8d3Dd4084BBa3c4Eeb5b6D6DDb7f63BFe4dd2C7,1.00
0x0E3Bf2e1A912a692127C50B2c95819Ea1eE98549,1.00
0xc1451da2F0a45CD1a46b2CA2c6A031c01F6179Ea,1.00
0x89162100E93C7d1D1e3688aC32624eCF219ba766,1.00
0x08Ea8DE65096900A37bc24295DdE25901DB825bD,1.00
0x7D4Bcd3e5234CCd86b11Ca4D371218e2f17806E1,1.00
0x31E9565D49Ee346a020A2035cd1F5933684c55bd,1.00
0x066DFD9D82b70DcfDF8cc92697a0bBFf82dd812A,1.00
0x0E4ab595a471cbac714e3c16d71387Bf31eB4910,1.00
0x011E35328ca29766976F6A7e9770979D3212c9eF,1.00
0x4e8393acc7F5a995fe9847FCA3a74ACCa7d5AbC2,1.00
0x62ae8523c1934EC629A0fBfcEC7f70f3Bb76Dd0A,1.00
0x0894c9a6404c4f4c661852f34687c3e7c31452d3,1.00
0xfad839fba680a82e8421f9ba0dbbd5c06ffa7716,1.00
0x3f1382Ab466bF2bE94c8b11506eEbb2A4D827423,1.00
0x969722aa61007ab95C0Be0CB3EDEd1a90D6ba427,1.00
0x5640DFEc91915b7157beC70360eE3f471f82daf6,1.00
0x0e14255141db196d0f58296ce2a7cc666caef1be,1.00
0x6709605aeacd91F14eCbdEEC9885e87359Fb1929,1.00
0xd01638E25DdBad3d7E5E1bfCf5c46c1AC8CD38c4,1.00
0xa9d47fe693e8abd55ffe770d8f59e20e6c3f7319,1.00
0xE5F0000D6c7A1cf5dCc4547C82Ef4E8c3D2b3457,1.00
0xF4fF9B0A7829746789Bc11E9F44B6D6B4D4d7175,1.00
0xd8cA3ccEED83ECeD6036D36fC43a500F543a60d6,1.00
0x049C2514cC5eCbf31d889b82bb3859DB63948614,1.00
0x67d44C6F5018e1C06e391498bBB205F755B75754,1.00
0xA7d5a42D169c234f64A498D109b4fb73Df51a6Ec,1.00
0xce085796aA6831435006cE5199beB47Dcb8df49a,1.00
0x6F247F247Fc93701993d50385556f3854c7BC0Ae,1.00
0xc7fc3e62352645761815ef4d2a1b96b0924d8fed,1.00
0x20f1325eAa7594e4d8f5dB9aBfEb96F30d2DB2DA,1.00
0x4746275d43ee09a805a7eaac1605e201773b29a8,1.00
0x928b1da5cb547136b377cb55c03955fa62aa0247,1.00
0xc3eF9C2a4a79322f54577CD33f001751Fa6cc13C,1.00
0xA40cAf2d56c096e39676285715927Eb940092069,1.00
0xb2b67136a7084b0f35132e7642e5e9d2217b168e,1.00
0x4de61c02E6fDf1882066b491523D42AaaBddDFF7,1.00
0xafb795711466aea07ab668dca9ed1164be4eef48,1.00
0x349da8d9f5f0cf1e92001531e2b927da2c5fce67,1.00
0xCa47bBeCaBA255A7e191031250b41e1E989f7571,1.00
0xFE52b5666793De60fC739DB76a84D72835a73164,1.00
0xEe4FDbFf8d5B56b16EB5CB4d8e91D1e701896F6E,1.00
0x3713f8b8eAA1fd439e00230f46c6247106A06d3D,1.00
0xa11da13fd778014f629f824f20ccb3b3217c83b8,1.00
0xb3D31444cf004Fce6B2cAbEA6508BaBa7EC06144,1.00
0x6fc75dac47d66203bba708fbbd54d0615fe99720,1.00
0xce8d633030B64A90313aEa7a9Cf449B4f2869Aba,1.00
